record_id,survey_code,interview_date,department_code,municipality_code,urban_rural,respondent_age,respondent_sex,household_size,monthly_income_gtq
VIDEO-007955,ENHOGAR,2026-08-20,13,1335,U,88,X,4,4438.00
VIDEO-007956,ENHOGAR,2026-08-01,14,1436,R,22,NR,7,4575.00
VIDEO-007957,ENHOGAR,2026-08-02,15,1537,U,29,F,2,4712.00
VIDEO-007958,ENHOGAR,2026-08-03,16,1638,U,36,M,5,4849.00
VIDEO-007959,ENHOGAR,2026-08-04,17,1739,R,43,X,8,4986.00
VIDEO-007960,ENHOGAR,2026-08-05,18,1840,U,50,NR,3,5123.00
VIDEO-007961,ENHOGAR,2026-08-06,19,1941,U,57,F,6,5260.00
VIDEO-007962,ENHOGAR,2026-08-07,20,2042,R,64,M,1,5397.00
VIDEO-007963,ENHOGAR,2026-08-08,21,2143,U,71,X,4,5534.00
VIDEO-007964,ENHOGAR,2026-08-09,22,2244,U,78,NR,7,5671.00
VIDEO-007965,ENHOGAR,2026-08-10,01,0145,R,85,F,2,5808.00
VIDEO-007966,ENHOGAR,2026-08-11,02,0246,U,19,M,5,5945.00
VIDEO-007967,ENHOGAR,2026-08-12,03,0347,U,26,X,8,6082.00
VIDEO-007968,ENHOGAR,2026-08-13,04,0448,R,33,NR,3,6219.00
VIDEO-007969,ENHOGAR,2026-08-14,05,0549,U,40,F,6,6356.00
VIDEO-007970,ENHOGAR,2026-08-15,06,0650,U,47,M,1,6493.00
VIDEO-007971,ENHOGAR,2026-08-16,07,0751,R,54,X,4,6630.00
VIDEO-007972,ENHOGAR,2026-08-17,08,0852,U,61,NR,7,6767.00
VIDEO-007973,ENHOGAR,2026-08-18,09,0953,U,68,F,2,6904.00
VIDEO-007974,ENHOGAR,2026-08-19,10,1054,R,75,M,5,7041.00
VIDEO-007975,ENHOGAR,2026-08-20,11,1155,U,82,X,8,7178.00
VIDEO-007976,ENHOGAR,2026-08-01,12,1256,U,89,NR,3,7315.00
VIDEO-007977,ENHOGAR,2026-08-02,13,1357,R,23,F,6,7452.00
VIDEO-007978,ENHOGAR,2026-08-03,14,1458,U,30,M,1,7589.00
VIDEO-007979,ENHOGAR,2026-08-04,15,1559,U,37,X,4,7726.00
VIDEO-007980,ENHOGAR,2026-08-05,16,1660,R,44,NR,7,7863.00
VIDEO-007981,ENHOGAR,2026-08-06,17,1761,U,51,F,2,8000.00
VIDEO-007982,ENHOGAR,2026-08-07,18,1862,U,58,M,5,8137.00
VIDEO-007983,ENHOGAR,2026-08-08,19,1963,R,65,X,8,8274.00
VIDEO-007984,ENHOGAR,2026-08-09,20,2064,U,72,NR,3,8411.00
VIDEO-007985,ENHOGAR,2026-08-10,21,2165,U,79,F,6,948.00
VIDEO-007986,ENHOGAR,2026-08-11,22,2266,R,86,M,1,1085.00
VIDEO-007987,ENHOGAR,2026-08-12,01,0167,U,20,X,4,1222.00
VIDEO-007988,ENHOGAR,2026-08-13,02,0268,U,27,NR,7,1359.00
VIDEO-007989,ENHOGAR,2026-08-14,03,0369,R,34,F,2,1496.00
VIDEO-007990,ENHOGAR,2026-08-15,04,0470,U,41,M,5,1633.00
VIDEO-007991,ENHOGAR,2026-08-16,05,0571,U,48,X,8,1770.00
VIDEO-007992,ENHOGAR,2026-08-17,06,0672,R,55,NR,3,1907.00
VIDEO-007993,ENHOGAR,2026-08-18,07,0773,U,62,F,6,2044.00
VIDEO-007994,ENHOGAR,2026-08-19,08,0874,U,69,M,1,2181.00
VIDEO-007995,ENHOGAR,2026-08-20,09,0975,R,76,X,4,2318.00
VIDEO-007996,ENHOGAR,2026-08-01,10,1076,U,83,NR,7,2455.00
VIDEO-007997,ENHOGAR,2026-08-02,11,1177,U,90,F,2,2592.00
VIDEO-007998,ENHOGAR,2026-08-03,12,1278,R,24,M,5,2729.00
VIDEO-007999,ENHOGAR,2026-08-04,13,1379,U,31,X,8,2866.00
VIDEO-008000,ENHOGAR,2026-08-05,14,1480,U,38,NR,3,3003.00
VIDEO-008001,ENHOGAR,2026-08-06,15,1581,R,45,F,6,3140.00
VIDEO-008002,ENHOGAR,2026-08-07,16,1682,U,52,M,1,3277.00
VIDEO-008003,ENHOGAR,2026-08-08,17,1783,U,59,X,4,3414.00
VIDEO-008004,ENHOGAR,2026-08-09,18,1884,R,66,NR,7,3551.00
VIDEO-008005,ENHOGAR,2026-08-10,19,1985,U,73,F,2,3688.00
VIDEO-008006,ENHOGAR,2026-08-11,20,2086,U,80,M,5,3825.00
VIDEO-008007,ENHOGAR,2026-08-12,21,2187,R,87,X,8,3962.00
VIDEO-008008,ENHOGAR,2026-08-13,22,2288,U,21,NR,3,4099.00
VIDEO-008009,ENHOGAR,2026-08-14,01,0189,U,28,F,6,4236.00
VIDEO-008010,ENHOGAR,2026-08-15,02,0290,R,35,M,1,4373.00
VIDEO-008011,ENHOGAR,2026-08-16,03,0391,U,42,X,4,4510.00
VIDEO-008012,ENHOGAR,2026-08-17,04,0492,U,49,NR,7,4647.00
VIDEO-008013,ENHOGAR,2026-08-18,05,0593,R,56,F,2,4784.00
VIDEO-008014,ENHOGAR,2026-08-19,06,0694,U,63,M,5,4921.00
VIDEO-008015,ENHOGAR,2026-08-20,07,0795,U,70,X,8,5058.00
VIDEO-008016,ENHOGAR,2026-08-01,08,0896,R,77,NR,3,5195.00
VIDEO-008017,ENHOGAR,2026-08-02,09,0997,U,84,F,6,5332.00
VIDEO-008018,ENHOGAR,2026-08-03,10,1098,U,18,M,1,5469.00
VIDEO-008019,ENHOGAR,2026-08-04,11,1199,R,25,X,4,5606.00
VIDEO-008020,ENHOGAR,2026-08-05,12,1201,U,32,NR,7,5743.00
VIDEO-008021,ENHOGAR,2026-08-06,13,1302,U,39,F,2,5880.00
VIDEO-008022,ENHOGAR,2026-08-07,14,1403,R,46,M,5,6017.00
VIDEO-008023,ENHOGAR,2026-08-08,15,1504,U,53,X,8,6154.00
VIDEO-008024,ENHOGAR,2026-08-09,16,1605,U,60,NR,3,6291.00
VIDEO-008025,ENHOGAR,2026-08-10,17,1706,R,67,F,6,6428.00
VIDEO-008026,ENHOGAR,2026-08-11,18,1807,U,74,M,1,6565.00
VIDEO-008027,ENHOGAR,2026-08-12,19,1908,U,81,X,4,6702.00
VIDEO-008028,ENHOGAR,2026-08-13,20,2009,R,88,NR,7,6839.00
VIDEO-008029,ENHOGAR,2026-08-14,21,2110,U,22,F,2,6976.00
VIDEO-008030,ENHOGAR,2026-08-15,22,2211,U,29,M,5,7113.00
VIDEO-008031,ENHOGAR,2026-08-16,01,0112,R,36,X,8,7250.00
VIDEO-008032,ENHOGAR,2026-08-17,02,0213,U,43,NR,3,7387.00
VIDEO-008033,ENHOGAR,2026-08-18,03,0314,U,50,F,6,7524.00
VIDEO-008034,ENHOGAR,2026-08-19,04,0415,R,57,M,1,7661.00
VIDEO-008035,ENHOGAR,2026-08-20,05,0516,U,64,X,4,7798.00
VIDEO-008036,ENHOGAR,2026-08-01,06,0617,U,71,NR,7,7935.00
VIDEO-008037,ENHOGAR,2026-08-02,07,0718,R,78,F,2,8072.00
VIDEO-008038,ENHOGAR,2026-08-03,08,0819,U,85,M,5,8209.00
VIDEO-008039,ENHOGAR,2026-08-04,09,0920,U,19,X,8,8346.00
VIDEO-008040,ENHOGAR,2026-08-05,10,1021,R,26,NR,3,8483.00
VIDEO-008041,ENHOGAR,2026-08-06,11,1122,U,33,F,6,1020.00
VIDEO-008042,ENHOGAR,2026-08-07,12,1223,U,40,M,1,1157.00
VIDEO-008043,ENHOGAR,2026-08-08,13,1324,R,47,X,4,1294.00
VIDEO-008044,ENHOGAR,2026-08-09,14,1425,U,54,NR,7,1431.00
VIDEO-008045,ENHOGAR,2026-08-10,15,1526,U,61,F,2,1568.00
VIDEO-008046,ENHOGAR,2026-08-11,16,1627,R,68,M,5,1705.00
VIDEO-008047,ENHOGAR,2026-08-12,17,1728,U,75,X,8,1842.00
VIDEO-008048,ENHOGAR,2026-08-13,18,1829,U,82,NR,3,1979.00
VIDEO-008049,ENHOGAR,2026-08-14,19,1930,R,89,F,6,2116.00
VIDEO-008050,ENHOGAR,2026-08-15,20,2031,U,23,M,1,2253.00
VIDEO-008051,ENHOGAR,2026-08-16,21,2132,U,30,X,4,2390.00
VIDEO-008052,ENHOGAR,2026-08-17,22,2233,R,37,NR,7,2527.00
VIDEO-008053,ENHOGAR,2026-08-18,01,0134,U,44,F,2,2664.00
VIDEO-008054,ENHOGAR,2026-08-19,02,0235,U,51,M,5,2801.00
VIDEO-008055,ENHOGAR,2026-08-20,03,0336,R,58,X,8,2938.00
VIDEO-008056,ENHOGAR,2026-08-01,04,0437,U,65,NR,3,3075.00
VIDEO-008057,ENHOGAR,2026-08-02,05,0538,U,72,F,6,3212.00
VIDEO-008058,ENHOGAR,2026-08-03,06,0639,R,79,M,1,3349.00
VIDEO-008059,ENHOGAR,2026-08-04,07,0740,U,86,X,4,3486.00
VIDEO-008060,ENHOGAR,2026-08-05,08,0841,U,20,NR,7,3623.00
VIDEO-008061,ENHOGAR,2026-08-06,09,0942,R,27,F,2,3760.00
VIDEO-008062,ENHOGAR,2026-08-07,10,1043,U,34,M,5,3897.00
VIDEO-008063,ENHOGAR,2026-08-08,11,1144,U,41,X,8,4034.00
VIDEO-008064,ENHOGAR,2026-08-09,12,1245,R,48,NR,3,4171.00
VIDEO-008065,ENHOGAR,2026-08-10,13,1346,U,55,F,6,4308.00
VIDEO-008066,ENHOGAR,2026-08-11,14,1447,U,62,M,1,4445.00
VIDEO-008067,ENHOGAR,2026-08-12,15,1548,R,69,X,4,4582.00
VIDEO-008068,ENHOGAR,2026-08-13,16,1649,U,76,NR,7,4719.00
VIDEO-008069,ENHOGAR,2026-08-14,17,1750,U,83,F,2,4856.00
VIDEO-008070,ENHOGAR,2026-08-15,18,1851,R,90,M,5,4993.00
VIDEO-008071,ENHOGAR,2026-08-16,19,1952,U,24,X,8,5130.00
VIDEO-008072,ENHOGAR,2026-08-17,20,2053,U,31,NR,3,5267.00
VIDEO-008073,ENHOGAR,2026-08-18,21,2154,R,38,F,6,5404.00
VIDEO-008074,ENHOGAR,2026-08-19,22,2255,U,45,M,1,5541.00
VIDEO-008075,ENHOGAR,2026-08-20,01,0156,U,52,X,4,5678.00
VIDEO-008076,ENHOGAR,2026-08-01,02,0257,R,59,NR,7,5815.00
VIDEO-008077,ENHOGAR,2026-08-02,03,0358,U,66,F,2,5952.00
VIDEO-008078,ENHOGAR,2026-08-03,04,0459,U,73,M,5,6089.00
VIDEO-008079,ENHOGAR,2026-08-04,05,0560,R,80,X,8,6226.00
VIDEO-008080,ENHOGAR,2026-08-05,06,0661,U,87,NR,3,6363.00
VIDEO-008081,ENHOGAR,2026-08-06,07,0762,U,21,F,6,6500.00
VIDEO-008082,ENHOGAR,2026-08-07,08,0863,R,28,M,1,6637.00
VIDEO-008083,ENHOGAR,2026-08-08,09,0964,U,35,X,4,6774.00
VIDEO-008084,ENHOGAR,2026-08-09,10,1065,U,42,NR,7,6911.00
VIDEO-008085,ENHOGAR,2026-08-10,11,1166,R,49,F,2,7048.00
VIDEO-008086,ENHOGAR,2026-08-11,12,1267,U,56,M,5,7185.00
VIDEO-008087,ENHOGAR,2026-08-12,13,1368,U,63,X,8,7322.00
VIDEO-008088,ENHOGAR,2026-08-13,14,1469,R,70,NR,3,7459.00
VIDEO-008089,ENHOGAR,2026-08-14,15,1570,U,77,F,6,7596.00
VIDEO-008090,ENHOGAR,2026-08-15,16,1671,U,84,M,1,7733.00
VIDEO-008091,ENHOGAR,2026-08-16,17,1772,R,18,X,4,7870.00
VIDEO-008092,ENHOGAR,2026-08-17,18,1873,U,25,NR,7,8007.00
VIDEO-008093,ENHOGAR,2026-08-18,19,1974,U,32,F,2,8144.00
VIDEO-008094,ENHOGAR,2026-08-19,20,2075,R,39,M,5,8281.00
VIDEO-008095,ENHOGAR,2026-08-20,21,2176,U,46,X,8,8418.00
VIDEO-008096,ENHOGAR,2026-08-01,22,2277,U,53,NR,3,955.00
VIDEO-008097,ENHOGAR,2026-08-02,01,0178,R,60,F,6,1092.00
VIDEO-008098,ENHOGAR,2026-08-03,02,0279,U,67,M,1,1229.00
VIDEO-008099,ENHOGAR,2026-08-04,03,0380,U,74,X,4,1366.00
VIDEO-008100,ENHOGAR,2026-08-05,04,0481,R,81,NR,7,1503.00
VIDEO-008101,ENHOGAR,2026-08-06,05,0582,U,88,F,2,1640.00
VIDEO-008102,ENHOGAR,2026-08-07,06,0683,U,22,M,5,1777.00
VIDEO-008103,ENHOGAR,2026-08-08,07,0784,R,29,X,8,1914.00
VIDEO-008104,ENHOGAR,2026-08-09,08,0885,U,36,NR,3,2051.00
VIDEO-008105,ENHOGAR,2026-08-10,09,0986,U,43,F,6,2188.00
VIDEO-008106,ENHOGAR,2026-08-11,10,1087,R,50,M,1,2325.00
VIDEO-008107,ENHOGAR,2026-08-12,11,1188,U,57,X,4,2462.00
VIDEO-008108,ENHOGAR,2026-08-13,12,1289,U,64,NR,7,2599.00
VIDEO-008109,ENHOGAR,2026-08-14,13,1390,R,71,F,2,2736.00
VIDEO-008110,ENHOGAR,2026-08-15,14,1491,U,78,M,5,2873.00
VIDEO-008111,ENHOGAR,2026-08-16,15,1592,U,85,X,8,3010.00
VIDEO-008112,ENHOGAR,2026-08-17,16,1693,R,19,NR,3,3147.00
VIDEO-008113,ENHOGAR,2026-08-18,17,1794,U,26,F,6,3284.00
VIDEO-008114,ENHOGAR,2026-08-19,18,1895,U,33,M,1,3421.00
VIDEO-008115,ENHOGAR,2026-08-20,19,1996,R,40,X,4,3558.00
VIDEO-008116,ENHOGAR,2026-08-01,20,2097,U,47,NR,7,3695.00
VIDEO-008117,ENHOGAR,2026-08-02,21,2198,U,54,F,2,3832.00
VIDEO-008118,ENHOGAR,2026-08-03,22,2299,R,61,M,5,3969.00
VIDEO-008119,ENHOGAR,2026-08-04,01,0101,U,68,X,8,4106.00
VIDEO-008120,ENHOGAR,2026-08-05,02,0202,U,75,NR,3,4243.00
VIDEO-008121,ENHOGAR,2026-08-06,03,0303,R,82,F,6,4380.00
VIDEO-008122,ENHOGAR,2026-08-07,04,0404,U,89,M,1,4517.00
VIDEO-008123,ENHOGAR,2026-08-08,05,0505,U,23,X,4,4654.00
VIDEO-008124,ENHOGAR,2026-08-09,06,0606,R,30,NR,7,4791.00
VIDEO-008125,ENHOGAR,2026-08-10,07,0707,U,37,F,2,4928.00
VIDEO-008126,ENHOGAR,2026-08-11,08,0808,U,44,M,5,5065.00
VIDEO-008127,ENHOGAR,2026-08-12,09,0909,R,51,X,8,5202.00
VIDEO-008128,ENHOGAR,2026-08-13,10,1010,U,58,NR,3,5339.00
VIDEO-008129,ENHOGAR,2026-08-14,11,1111,U,65,F,6,5476.00
VIDEO-008130,ENHOGAR,2026-08-15,12,1212,R,72,M,1,5613.00
VIDEO-008131,ENHOGAR,2026-08-16,13,1313,U,79,X,4,5750.00
VIDEO-008132,ENHOGAR,2026-08-17,14,1414,U,86,NR,7,5887.00
VIDEO-008133,ENHOGAR,2026-08-18,15,1515,R,20,F,2,6024.00
VIDEO-008134,ENHOGAR,2026-08-19,16,1616,U,27,M,5,6161.00
VIDEO-008135,ENHOGAR,2026-08-20,17,1717,U,34,X,8,6298.00
VIDEO-008136,ENHOGAR,2026-08-01,18,1818,R,41,NR,3,6435.00
VIDEO-008137,ENHOGAR,2026-08-02,19,1919,U,48,F,6,6572.00
VIDEO-008138,ENHOGAR,2026-08-03,20,2020,U,55,M,1,6709.00
VIDEO-008139,ENHOGAR,2026-08-04,21,2121,R,62,X,4,6846.00
VIDEO-008140,ENHOGAR,2026-08-05,22,2222,U,69,NR,7,6983.00
VIDEO-008141,ENHOGAR,2026-08-06,01,0123,U,76,F,2,7120.00
VIDEO-008142,ENHOGAR,2026-08-07,02,0224,R,83,M,5,7257.00
VIDEO-008143,ENHOGAR,2026-08-08,03,0325,U,90,X,8,7394.00
VIDEO-008144,ENHOGAR,2026-08-09,04,0426,U,24,NR,3,7531.00
VIDEO-008145,ENHOGAR,2026-08-10,05,0527,R,31,F,6,7668.00
VIDEO-008146,ENHOGAR,2026-08-11,06,0628,U,38,M,1,7805.00
VIDEO-008147,ENHOGAR,2026-08-12,07,0729,U,45,X,4,7942.00
VIDEO-008148,ENHOGAR,2026-08-13,08,0830,R,52,NR,7,8079.00
VIDEO-008149,ENHOGAR,2026-08-14,09,0931,U,59,F,2,8216.00
VIDEO-008150,ENHOGAR,2026-08-15,10,1032,U,66,M,5,8353.00
VIDEO-008151,ENHOGAR,2026-08-16,11,1133,R,73,X,8,8490.00
VIDEO-008152,ENHOGAR,2026-08-17,12,1234,U,80,NR,3,1027.00
VIDEO-008153,ENHOGAR,2026-08-18,13,1335,U,87,F,6,1164.00
VIDEO-008154,ENHOGAR,2026-08-19,14,1436,R,21,M,1,1301.00
VIDEO-008155,ENHOGAR,2026-08-20,15,1537,U,28,X,4,1438.00
VIDEO-008156,ENHOGAR,2026-08-01,16,1638,U,35,NR,7,1575.00
VIDEO-008157,ENHOGAR,2026-08-02,17,1739,R,42,F,2,1712.00
VIDEO-008158,ENHOGAR,2026-08-03,18,1840,U,49,M,5,1849.00
VIDEO-008159,ENHOGAR,2026-08-04,19,1941,U,56,X,8,1986.00
VIDEO-008160,ENHOGAR,2026-08-05,20,2042,R,63,NR,3,2123.00
VIDEO-008161,ENHOGAR,2026-08-06,21,2143,U,70,F,6,2260.00
VIDEO-008162,ENHOGAR,2026-08-07,22,2244,U,77,M,1,2397.00
VIDEO-008163,ENHOGAR,2026-08-08,01,0145,R,84,X,4,2534.00
VIDEO-008164,ENHOGAR,2026-08-09,02,0246,U,18,NR,7,2671.00
VIDEO-008165,ENHOGAR,2026-08-10,03,0347,U,25,F,2,2808.00
VIDEO-008166,ENHOGAR,2026-08-11,04,0448,R,32,M,5,2945.00
VIDEO-008167,ENHOGAR,2026-08-12,05,0549,U,39,X,8,3082.00
VIDEO-008168,ENHOGAR,2026-08-13,06,0650,U,46,NR,3,3219.00
VIDEO-008169,ENHOGAR,2026-08-14,07,0751,R,53,F,6,3356.00
VIDEO-008170,ENHOGAR,2026-08-15,08,0852,U,60,M,1,3493.00
VIDEO-008171,ENHOGAR,2026-08-16,09,0953,U,67,X,4,3630.00
VIDEO-008172,ENHOGAR,2026-08-17,10,1054,R,74,NR,7,3767.00
VIDEO-008173,ENHOGAR,2026-08-18,11,1155,U,81,F,2,3904.00
VIDEO-008174,ENHOGAR,2026-08-19,12,1256,U,88,M,5,4041.00
VIDEO-008175,ENHOGAR,2026-08-20,13,1357,R,22,X,8,4178.00
VIDEO-008176,ENHOGAR,2026-08-01,14,1458,U,29,NR,3,4315.00
VIDEO-008177,ENHOGAR,2026-08-02,15,1559,U,36,F,6,4452.00
VIDEO-008178,ENHOGAR,2026-08-03,16,1660,R,43,M,1,4589.00
VIDEO-008179,ENHOGAR,2026-08-04,17,1761,U,50,X,4,4726.00
VIDEO-008180,ENHOGAR,2026-08-05,18,1862,U,57,NR,7,4863.00
VIDEO-008181,ENHOGAR,2026-08-06,19,1963,R,64,F,2,5000.00
VIDEO-008182,ENHOGAR,2026-08-07,20,2064,U,71,M,5,5137.00
VIDEO-008183,ENHOGAR,2026-08-08,21,2165,U,78,X,8,5274.00
VIDEO-008184,ENHOGAR,2026-08-09,22,2266,R,85,NR,3,5411.00
VIDEO-008185,ENHOGAR,2026-08-10,01,0167,U,19,F,6,5548.00
VIDEO-008186,ENHOGAR,2026-08-11,02,0268,U,26,M,1,5685.00
VIDEO-008187,ENHOGAR,2026-08-12,03,0369,R,33,X,4,5822.00
VIDEO-008188,ENHOGAR,2026-08-13,04,0470,U,40,NR,7,5959.00
VIDEO-008189,ENHOGAR,2026-08-14,05,0571,U,47,F,2,6096.00
VIDEO-008190,ENHOGAR,2026-08-15,06,0672,R,54,M,5,6233.00
VIDEO-008191,ENHOGAR,2026-08-16,07,0773,U,61,X,8,6370.00
VIDEO-008192,ENHOGAR,2026-08-17,08,0874,U,68,NR,3,6507.00
VIDEO-008193,ENHOGAR,2026-08-18,09,0975,R,75,F,6,6644.00
VIDEO-008194,ENHOGAR,2026-08-19,10,1076,U,82,M,1,6781.00
VIDEO-008195,ENHOGAR,2026-08-20,11,1177,U,89,X,4,6918.00
VIDEO-008196,ENHOGAR,2026-08-01,12,1278,R,23,NR,7,7055.00
VIDEO-008197,ENHOGAR,2026-08-02,13,1379,U,30,F,2,7192.00
VIDEO-008198,ENHOGAR,2026-08-03,14,1480,U,37,M,5,7329.00
VIDEO-008199,ENHOGAR,2026-08-04,15,1581,R,44,X,8,7466.00
VIDEO-008200,ENHOGAR,2026-08-05,16,1682,U,51,NR,3,7603.00
VIDEO-008201,ENHOGAR,2026-08-06,17,1783,U,58,F,6,7740.00
VIDEO-008202,ENHOGAR,2026-08-07,18,1884,R,65,M,1,7877.00
VIDEO-008203,ENHOGAR,2026-08-08,19,1985,U,72,X,4,8014.00
VIDEO-008204,ENHOGAR,2026-08-09,20,2086,U,79,NR,7,8151.00
VIDEO-008205,ENHOGAR,2026-08-10,21,2187,R,86,F,2,8288.00
VIDEO-008206,ENHOGAR,2026-08-11,22,2288,U,20,M,5,8425.00
VIDEO-008207,ENHOGAR,2026-08-12,01,0189,U,27,X,8,962.00
VIDEO-008208,ENHOGAR,2026-08-13,02,0290,R,34,NR,3,1099.00
VIDEO-008209,ENHOGAR,2026-08-14,03,0391,U,41,F,6,1236.00
VIDEO-008210,ENHOGAR,2026-08-15,04,0492,U,48,M,1,1373.00
VIDEO-008211,ENHOGAR,2026-08-16,05,0593,R,55,X,4,1510.00
VIDEO-008212,ENHOGAR,2026-08-17,06,0694,U,62,NR,7,1647.00
VIDEO-008213,ENHOGAR,2026-08-18,07,0795,U,69,F,2,1784.00
VIDEO-008214,ENHOGAR,2026-08-19,08,0896,R,76,M,5,1921.00
VIDEO-008215,ENHOGAR,2026-08-20,09,0997,U,83,X,8,2058.00
VIDEO-008216,ENHOGAR,2026-08-01,10,1098,U,90,NR,3,2195.00
VIDEO-008217,ENHOGAR,2026-08-02,11,1199,R,24,F,6,2332.00
VIDEO-008218,ENHOGAR,2026-08-03,12,1201,U,31,M,1,2469.00
VIDEO-008219,ENHOGAR,2026-08-04,13,1302,U,38,X,4,2606.00
VIDEO-008220,ENHOGAR,2026-08-05,14,1403,R,45,NR,7,2743.00
VIDEO-008221,ENHOGAR,2026-08-06,15,1504,U,52,F,2,2880.00
VIDEO-008222,ENHOGAR,2026-08-07,16,1605,U,59,M,5,3017.00
VIDEO-008223,ENHOGAR,2026-08-08,17,1706,R,66,X,8,3154.00
VIDEO-008224,ENHOGAR,2026-08-09,18,1807,U,73,NR,3,3291.00
VIDEO-008225,ENHOGAR,2026-08-10,19,1908,U,80,F,6,3428.00
VIDEO-008226,ENHOGAR,2026-08-11,20,2009,R,87,M,1,3565.00
VIDEO-008227,ENHOGAR,2026-08-12,21,2110,U,21,X,4,3702.00
VIDEO-008228,ENHOGAR,2026-08-13,22,2211,U,28,NR,7,3839.00
VIDEO-008229,ENHOGAR,2026-08-14,01,0112,R,35,F,2,3976.00
VIDEO-008230,ENHOGAR,2026-08-15,02,0213,U,42,M,5,4113.00
VIDEO-008231,ENHOGAR,2026-08-16,03,0314,U,49,X,8,4250.00
VIDEO-008232,ENHOGAR,2026-08-17,04,0415,R,56,NR,3,4387.00
VIDEO-008233,ENHOGAR,2026-08-18,05,0516,U,63,F,6,4524.00
VIDEO-008234,ENHOGAR,2026-08-19,06,0617,U,70,M,1,4661.00
VIDEO-008235,ENHOGAR,2026-08-20,07,0718,R,77,X,4,4798.00
VIDEO-008236,ENHOGAR,2026-08-01,08,0819,U,84,NR,7,4935.00
VIDEO-008237,ENHOGAR,2026-08-02,09,0920,U,18,F,2,5072.00
VIDEO-008238,ENHOGAR,2026-08-03,10,1021,R,25,M,5,5209.00
VIDEO-008239,ENHOGAR,2026-08-04,11,1122,U,32,X,8,5346.00
VIDEO-008240,ENHOGAR,2026-08-05,12,1223,U,39,NR,3,5483.00
VIDEO-008241,ENHOGAR,2026-08-06,13,1324,R,46,F,6,5620.00
VIDEO-008242,ENHOGAR,2026-08-07,14,1425,U,53,M,1,5757.00
VIDEO-008243,ENHOGAR,2026-08-08,15,1526,U,60,X,4,5894.00
VIDEO-008244,ENHOGAR,2026-08-09,16,1627,R,67,NR,7,6031.00
VIDEO-008245,ENHOGAR,2026-08-10,17,1728,U,74,F,2,6168.00
VIDEO-008246,ENHOGAR,2026-08-11,18,1829,U,81,M,5,6305.00
VIDEO-008247,ENHOGAR,2026-08-12,19,1930,R,88,X,8,6442.00
VIDEO-008248,ENHOGAR,2026-08-13,20,2031,U,22,NR,3,6579.00
VIDEO-008249,ENHOGAR,2026-08-14,21,2132,U,29,F,6,6716.00
VIDEO-008250,ENHOGAR,2026-08-15,22,2233,R,36,M,1,6853.00
VIDEO-008251,ENHOGAR,2026-08-16,01,0134,U,43,X,4,6990.00
VIDEO-008252,ENHOGAR,2026-08-17,02,0235,U,50,NR,7,7127.00
VIDEO-008253,ENHOGAR,2026-08-18,03,0336,R,57,F,2,7264.00
VIDEO-008254,ENHOGAR,2026-08-19,04,0437,U,64,M,5,7401.00
VIDEO-008255,ENHOGAR,2026-08-20,05,0538,U,71,X,8,7538.00
VIDEO-008256,ENHOGAR,2026-08-01,06,0639,R,78,NR,3,7675.00
VIDEO-008257,ENHOGAR,2026-08-02,07,0740,U,85,F,6,7812.00
VIDEO-008258,ENHOGAR,2026-08-03,08,0841,U,19,M,1,7949.00
VIDEO-008259,ENHOGAR,2026-08-04,09,0942,R,26,X,4,8086.00
VIDEO-008260,ENHOGAR,2026-08-05,10,1043,U,33,NR,7,8223.00
VIDEO-008261,ENHOGAR,2026-08-06,11,1144,U,40,F,2,8360.00
VIDEO-008262,ENHOGAR,2026-08-07,12,1245,R,47,M,5,8497.00
VIDEO-008263,ENHOGAR,2026-08-08,13,1346,U,54,X,8,1034.00
VIDEO-008264,ENHOGAR,2026-08-09,14,1447,U,61,NR,3,1171.00
VIDEO-008265,ENHOGAR,2026-08-10,15,1548,R,68,F,6,1308.00
VIDEO-008266,ENHOGAR,2026-08-11,16,1649,U,75,M,1,1445.00
VIDEO-008267,ENHOGAR,2026-08-12,17,1750,U,82,X,4,1582.00
VIDEO-008268,ENHOGAR,2026-08-13,18,1851,R,89,NR,7,1719.00
VIDEO-008269,ENHOGAR,2026-08-14,19,1952,U,23,F,2,1856.00
VIDEO-008270,ENHOGAR,2026-08-15,20,2053,U,30,M,5,1993.00
VIDEO-008271,ENHOGAR,2026-08-16,21,2154,R,37,X,8,2130.00
VIDEO-008272,ENHOGAR,2026-08-17,22,2255,U,44,NR,3,2267.00
VIDEO-008273,ENHOGAR,2026-08-18,01,0156,U,51,F,6,2404.00
VIDEO-008274,ENHOGAR,2026-08-19,02,0257,R,58,M,1,2541.00
VIDEO-008275,ENHOGAR,2026-08-20,03,0358,U,65,X,4,2678.00
VIDEO-008276,ENHOGAR,2026-08-01,04,0459,U,72,NR,7,2815.00
VIDEO-008277,ENHOGAR,2026-08-02,05,0560,R,79,F,2,2952.00
VIDEO-008278,ENHOGAR,2026-08-03,06,0661,U,86,M,5,3089.00
VIDEO-008279,ENHOGAR,2026-08-04,07,0762,U,20,X,8,3226.00
VIDEO-008280,ENHOGAR,2026-08-05,08,0863,R,27,NR,3,3363.00
VIDEO-008281,ENHOGAR,2026-08-06,09,0964,U,34,F,6,3500.00
VIDEO-008282,ENHOGAR,2026-08-07,10,1065,U,41,M,1,3637.00
VIDEO-008283,ENHOGAR,2026-08-08,11,1166,R,48,X,4,3774.00
VIDEO-008284,ENHOGAR,2026-08-09,12,1267,U,55,NR,7,3911.00
