record_id,survey_code,interview_date,department_code,municipality_code,urban_rural,respondent_age,respondent_sex,household_size,monthly_income_gtq
HOGAR-010841,,2026-08-05,17,1750,U,58,F,4,4117.00
HOGAR-010842,ENHOGAR,2026-08-06,18,1851,R,65,M,7,4254.00
HOGAR-010843,ENHOGAR,2026-08-07,19,1952,U,72,X,2,4391.00
HOGAR-010844,ENHOGAR,2026-08-08,20,2053,U,79,NR,5,4528.00
HOGAR-010845,ENHOGAR,2026-08-09,21,2154,R,86,F,8,4665.00
HOGAR-010846,ENHOGAR,2026-08-10,22,2255,U,20,M,3,4802.00
HOGAR-010847,ENHOGAR,2026-08-11,01,0156,U,27,X,6,4939.00
HOGAR-010848,ENHOGAR,2026-08-12,02,0257,R,34,NR,1,5076.00
HOGAR-010849,ENHOGAR,2026-08-13,03,0358,U,41,F,4,5213.00
HOGAR-010850,ENHOGAR,2026-08-14,04,0459,U,48,M,7,5350.00
HOGAR-010851,ENHOGAR,2026-08-15,05,0560,R,55,X,2,5487.00
HOGAR-010852,ENHOGAR,2026-08-16,06,0661,U,62,NR,5,5624.00
HOGAR-010853,ENHOGAR,2026-08-17,07,0762,U,69,F,8,5761.00
HOGAR-010854,ENHOGAR,2026-08-18,08,0863,R,76,M,3,5898.00
HOGAR-010855,ENHOGAR,2026-08-19,09,0964,U,83,X,6,6035.00
HOGAR-010856,ENHOGAR,2026-08-20,10,1065,U,90,NR,1,6172.00
HOGAR-010857,ENHOGAR,2026-08-21,11,1166,R,24,F,4,6309.00
HOGAR-010858,ENHOGAR,2026-08-22,12,1267,U,31,M,7,6446.00
HOGAR-010859,ENHOGAR,2026-08-23,13,1368,U,38,X,2,6583.00
HOGAR-010860,ENHOGAR,2026-08-24,14,1469,R,45,NR,5,6720.00
HOGAR-010861,ENHOGAR,2026-08-25,15,1570,U,52,F,8,6857.00
HOGAR-010862,ENHOGAR,2026-08-26,16,1671,U,59,M,3,6994.00
HOGAR-010863,ENHOGAR,2026-08-27,17,1772,R,66,X,6,7131.00
HOGAR-010864,ENHOGAR,2026-08-28,18,1873,U,73,NR,1,7268.00
HOGAR-010865,ENHOGAR,2026-08-01,19,1974,U,80,F,4,7405.00
HOGAR-010866,ENHOGAR,2026-08-02,20,2075,R,87,M,7,7542.00
HOGAR-010867,ENHOGAR,2026-08-03,21,2176,U,21,X,2,7679.00
HOGAR-010868,ENHOGAR,2026-08-04,22,2277,U,28,NR,5,7816.00
HOGAR-010869,ENHOGAR,2026-08-05,01,0178,R,35,F,8,7953.00
HOGAR-010870,ENHOGAR,2026-08-06,02,0279,U,42,M,3,8090.00
HOGAR-010871,ENHOGAR,2026-08-07,03,0380,U,49,X,6,8227.00
HOGAR-010872,ENHOGAR,2026-08-08,04,0481,R,56,NR,1,8364.00
HOGAR-010873,ENHOGAR,2026-08-09,05,0582,U,63,F,4,901.00
HOGAR-010874,ENHOGAR,2026-08-10,06,0683,U,70,M,7,1038.00
HOGAR-010875,ENHOGAR,2026-08-11,07,0784,R,77,X,2,1175.00
HOGAR-010876,ENHOGAR,2026-08-12,08,0885,U,84,NR,5,1312.00
HOGAR-010877,ENHOGAR,2026-08-13,09,0986,U,18,F,8,1449.00
HOGAR-000001,ENHOGAR,2026-08-14,10,1087,R,25,M,3,1586.00
HOGAR-010879,ENHOGAR,2026-08-15,11,1188,U,32,X,6,1723.00
HOGAR-010880,ENHOGAR,2026-08-16,12,1289,U,39,NR,1,1860.00
HOGAR-010881,ENHOGAR,2026-08-17,13,1390,R,46,F,4,1997.00
HOGAR-010882,ENHOGAR,2026-08-18,14,1491,U,53,M,7,2134.00
HOGAR-010883,ENHOGAR,2026-08-19,15,1592,U,60,X,2,2271.00
HOGAR-010884,ENHOGAR,2026-08-20,16,1693,R,67,NR,5,2408.00
HOGAR-010885,ENHOGAR,2026-08-21,17,1794,U,74,F,8,2545.00
HOGAR-010886,ENHOGAR,2026-08-22,18,1895,U,81,M,3,2682.00
HOGAR-010887,ENHOGAR,2026-08-23,19,1996,R,88,X,6,2819.00
HOGAR-010888,ENHOGAR,2026-08-24,20,2097,U,22,NR,1,2956.00
HOGAR-010889,ENHOGAR,2026-08-25,21,2198,U,29,F,4,3093.00
HOGAR-010890,ENHOGAR,2026-08-26,22,2299,R,36,M,7,3230.00
HOGAR-010891,ENHOGAR,2026-08-27,01,0101,U,43,X,2,3367.00
HOGAR-010892,ENHOGAR,2026-08-28,02,0202,U,50,NR,5,3504.00
HOGAR-010893,ENHOGAR,2026-08-01,03,0303,R,57,F,8,3641.00
HOGAR-010894,ENHOGAR,2027-01-01,04,0404,U,64,M,3,3778.00
HOGAR-010895,ENHOGAR,2026-08-03,05,0505,U,71,X,6,3915.00
HOGAR-010896,ENHOGAR,2026-08-04,06,0606,R,78,NR,1,4052.00
HOGAR-010897,ENHOGAR,2026-08-05,07,0707,U,85,F,0,4189.00
HOGAR-010898,ENHOGAR,2026-08-06,08,0808,U,19,M,7,4326.00
HOGAR-010899,ENHOGAR,2026-08-07,09,0909,R,26,X,2,4463.00
HOGAR-010900,ENHOGAR,2026-08-08,10,1010,U,33,NR,5,4600.00
HOGAR-010901,ENHOGAR,2026-08-09,11,1111,U,40,F,8,4737.00
HOGAR-010902,ENHOGAR,2026-08-10,12,1212,R,47,M,3,4874.00
HOGAR-010903,ENHOGAR,2026-08-11,13,1313,U,54,X,6,5011.00
HOGAR-010904,ENHOGAR,2026-08-12,14,1414,U,61,NR,1,5148.00
HOGAR-010905,ENHOGAR,2026-08-13,15,1515,R,68,F,4,5285.00
HOGAR-010906,ENHOGAR,2026-08-14,16,1616,U,75,M,7,5422.00
HOGAR-010907,ENHOGAR,2026-08-15,17,1717,U,82,X,2,5559.00
HOGAR-010908,ENHOGAR,2026-08-16,18,1818,R,89,NR,5,5696.00
HOGAR-010909,ENHOGAR,2026-08-17,19,1919,U,23,F,8,5833.00
HOGAR-010910,ENHOGAR,2026-08-18,20,2020,U,30,M,3,5970.00
HOGAR-010911,ENHOGAR,2026-08-19,21,2121,R,37,X,6,6107.00
HOGAR-010912,ENHOGAR,2026-08-20,22,2222,U,44,NR,1,6244.00
HOGAR-010913,ENHOGAR,2026-08-21,01,0123,U,51,F,4,6381.00
HOGAR-010914,ENHOGAR,2026-08-22,02,0224,R,58,M,7,6518.00
HOGAR-010915,ENHOGAR,2026-08-23,03,0325,U,65,X,2,6655.00
HOGAR-010916,ENHOGAR,2026-08-24,04,0426,U,72,NR,5,6792.00
HOGAR-010917,ENHOGAR,2026-08-25,05,0527,R,79,F,8,6929.00
HOGAR-010918,ENHOGAR,2026-08-26,06,0628,U,86,M,3,7066.00
HOGAR-010919,ENHOGAR,2026-08-27,07,0729,U,20,X,6,7203.00
HOGAR-010920,ENHOGAR,2026-08-28,08,0830,R,27,NR,1,7340.00
HOGAR-010921,ENHOGAR,2026-08-01,09,0931,U,34,F,4,7477.00
HOGAR-010922,ENHOGAR,2026-08-02,10,1032,U,41,M,7,7614.00
HOGAR-010923,ENHOGAR,2026-08-03,11,1133,R,48,X,2,7751.00
HOGAR-010924,ENHOGAR,2026-08-04,12,1234,U,55,NR,5,7888.00
HOGAR-010925,ENHOGAR,2026-08-05,13,1335,U,62,F,8,8025.00
HOGAR-010926,ENHOGAR,2026-08-06,14,1436,R,69,M,3,8162.00
HOGAR-010927,ENHOGAR,2026-08-07,15,1537,U,76,X,6,8299.00
HOGAR-010928,ENHOGAR,2026-08-08,16,1638,U,83,NR,1,8436.00
HOGAR-010929,ENHOGAR,2026-08-09,17,1739,R,90,F,4,973.00
HOGAR-010930,ENHOGAR,2026-08-10,18,1840,U,24,M,7,1110.00
HOGAR-010931,ENHOGAR,2026-08-11,19,1941,U,31,X,2,1247.00
HOGAR-010932,ENHOGAR,2026-08-12,20,2042,X,38,NR,5,1384.00
HOGAR-010933,ENHOGAR,2026-08-13,21,2143,U,45,F,8,1521.00
HOGAR-010934,ENHOGAR,2026-08-14,22,2244,U,52,M,3,1658.00
HOGAR-010935,ENHOGAR,2026-08-15,01,0145,R,59,X,6,1795.00
HOGAR-010936,ENHOGAR,2026-08-16,02,0246,U,66,NR,1,1932.00
HOGAR-010937,ENHOGAR,2026-08-17,03,0347,U,73,F,4,2069.00
HOGAR-010938,ENHOGAR,2026-08-18,04,0448,R,80,M,7,2206.00
HOGAR-010939,ENHOGAR,2026-08-19,05,0549,U,87,X,2,2343.00
HOGAR-010940,ENHOGAR,2026-08-20,06,0650,U,21,NR,5,2480.00
HOGAR-010941,ENHOGAR,2026-08-21,07,0751,R,28,F,8,2617.00
HOGAR-010942,ENHOGAR,2026-08-22,08,0852,U,35,M,3,2754.00
HOGAR-010943,ENHOGAR,2026-08-23,09,0953,U,42,X,6,2891.00
HOGAR-010944,ENHOGAR,2026-08-24,10,1054,R,49,NR,1,3028.00
HOGAR-010945,ENHOGAR,2026-08-25,11,1155,U,56,F,4,3165.00
HOGAR-010946,ENHOGAR,2026-08-26,12,1256,U,63,M,7,3302.00
HOGAR-010947,ENHOGAR,2026-08-27,13,1357,R,70,X,2,3439.00
HOGAR-010948,ENHOGAR,2026-08-28,14,1458,U,77,NR,5,3576.00
HOGAR-010949,ENHOGAR,2026-08-01,15,1559,U,84,F,8,3713.00
HOGAR-010950,ENHOGAR,2026-08-02,16,1660,R,18,M,3,3850.00
HOGAR-010951,ENHOGAR,2026-08-03,17,1761,U,25,X,6,3987.00
HOGAR-010952,ENHOGAR,2026-08-04,18,1862,U,32,NR,1,4124.00
HOGAR-010953,ENHOGAR,2026-08-05,19,1963,R,39,F,4,4261.00
HOGAR-010954,ENHOGAR,2026-08-06,20,2064,U,46,M,7,4398.00
HOGAR-010955,ENHOGAR,2026-08-07,21,2165,U,53,X,2,4535.00
HOGAR-010956,ENHOGAR,2026-08-08,22,2266,R,60,NR,5,4672.00
HOGAR-010957,ENHOGAR,2026-08-09,01,0167,U,67,F,8,4809.00
HOGAR-010958,ENHOGAR,2026-08-10,02,0268,U,74,M,3,4946.00
HOGAR-010959,ENHOGAR,2026-08-11,03,0369,R,81,X,6,5083.00
HOGAR-010960,ENHOGAR,2026-08-12,04,0470,U,88,NR,1,5220.00
HOGAR-010961,ENHOGAR,2026-08-13,05,0571,U,22,F,4,5357.00
HOGAR-010962,ENHOGAR,2026-08-14,06,0672,R,29,M,7,5494.00
HOGAR-010963,ENHOGAR,2026-08-15,07,0773,U,36,X,2,5631.00
HOGAR-010964,ENHOGAR,2026-08-16,08,0874,U,43,NR,5,5768.00
HOGAR-010965,ENHOGAR,2026-08-17,09,0975,R,50,F,8,5905.00
HOGAR-010966,ENHOGAR,2026-08-18,10,1076,U,57,M,3,6042.00
HOGAR-010967,ENHOGAR,2026-08-19,11,1177,U,64,X,6,
HOGAR-010968,ENHOGAR,2026-08-20,12,1278,R,71,NR,1,6316.00
HOGAR-010969,ENHOGAR,2026-08-21,13,1379,U,78,F,4,6453.00
HOGAR-010970,ENHOGAR,2026-08-22,14,1480,U,85,M,7,6590.00
HOGAR-010971,ENHOGAR,2026-08-23,15,1581,R,19,X,2,6727.00
HOGAR-010972,ENHOGAR,2026-08-24,16,1682,U,26,NR,5,6864.00
HOGAR-010973,ENHOGAR,2026-08-25,17,1783,U,33,F,8,7001.00
HOGAR-010974,ENHOGAR,2026-08-26,18,1884,R,40,M,3,7138.00
HOGAR-010975,ENHOGAR,2026-08-27,19,1985,U,47,X,6,7275.00
HOGAR-010976,ENHOGAR,2026-08-28,20,2086,U,54,NR,1,7412.00
HOGAR-010977,ENHOGAR,2026-08-01,21,2187,R,61,F,4,7549.00
HOGAR-010978,ENHOGAR,2026-08-02,22,2288,U,68,M,7,7686.00
HOGAR-010979,ENHOGAR,2026-08-03,01,0189,U,75,X,2,7823.00
HOGAR-010980,ENHOGAR,2026-08-04,02,0290,R,82,NR,5,7960.00
HOGAR-010981,ENHOGAR,2026-08-05,03,0391,U,89,F,8,8097.00
HOGAR-010982,ENHOGAR,2026-08-06,04,0492,U,23,M,3,8234.00
HOGAR-010983,ENHOGAR,2026-08-07,05,0593,R,30,X,6,8371.00
HOGAR-010984,ENHOGAR,2026-08-08,06,0694,U,37,NR,1,908.00
HOGAR-010985,ENHOGAR,2026-08-09,07,0795,U,44,F,4,1045.00
HOGAR-010986,ENHOGAR,2026-08-10,08,0896,R,51,M,7,1182.00
HOGAR-010987,ENHOGAR,2026-08-11,09,0997,U,58,X,2,1319.00
HOGAR-010988,ENHOGAR,2026-08-12,10,1098,U,65,NR,5,1456.00
HOGAR-010989,ENHOGAR,2026-08-13,11,1199,R,72,F,8,1593.00
HOGAR-010990,ENHOGAR,2026-08-14,12,1201,U,79,M,3, 1730.00 
HOGAR-010991,ENHOGAR,2026-08-15,13,1302,U,86,X,6,1867.00
HOGAR-010992,ENHOGAR,2026-08-16,14,1403,R,20,NR,1,2004.00
HOGAR-010993,ENHOGAR,2026-08-17,15,1504,U,27,F,4,2141.00
HOGAR-010994,ENHOGAR,2026-08-18,16,1605,U,34,M,7,2278.00
HOGAR-010995,ENHOGAR,2026-08-19,17,1706,R,41,Z,2,2415.00
HOGAR-010996,ENHOGAR,2026-08-20,18,1807,U,48,NR,5,2552.00
HOGAR-010997,ENHOGAR,2026-08-21,19,1908,U,55,F,8,2689.00
HOGAR-010998,ENHOGAR,2026-08-22,20,2009,R,62,M,3,2826.00
HOGAR-010999,ENHOGAR,2026-08-23,21,2110,U,69,X,6,2963.00
HOGAR-011000,ENHOGAR,2026-08-24,22,2211,U,76,NR,1,3100.00
HOGAR-011001,ENHOGAR,2026-08-25,01,0112,R,83,F,4,3237.00
HOGAR-011002,ENHOGAR,2026-08-26,02,0213,U,90,M,7,3374.00
HOGAR-011003,ENHOGAR,2026-08-27,03,0314,U,24,X,2,3511.00
HOGAR-011004,ENHOGAR,2026-08-28,04,0415,R,31,NR,5,3648.00
HOGAR-011005,ENHOGAR,2026-08-01,05,0516,U,38,F,8,3785.00
HOGAR-011006,ENHOGAR,2026-08-02,06,0617,U,45,M,3,3922.00
HOGAR-011007,ENHOGAR,2026-08-03,07,0718,R,52,X,6,4059.00
HOGAR-011008,ENHOGAR,2026-08-04,08,0819,U,59,NR,1,4196.00
HOGAR-011009,ENHOGAR,2026-08-05,09,0920,U,66,F,4,4333.00
HOGAR/011010,ENHOGAR,2026-08-06,10,1021,R,73,M,7,4470.00
HOGAR-011011,ENHOGAR,2026-08-07,11,1122,U,80,X,2,4607.00
HOGAR-011012,ENHOGAR,2026-08-08,12,1223,U,87,NR,5,4744.00
HOGAR-011013,ENHOGAR,2026-08-09,13,1324,R,21,F,8,4881.00
HOGAR-011014,ENHOGAR,2026-08-10,14,1425,U,28,M,3,5018.00
HOGAR-011015,ENHOGAR,2026-08-11,15,1526,U,35,X,6,5155.00
HOGAR-011016,ENHOGAR,2026-08-12,16,1627,R,42,NR,1,5292.00
HOGAR-011017,ENHOGAR,2026-08-13,17,1728,U,49,F,4,5429.00
HOGAR-011018,ENHOGAR,2026-08-14,18,1829,U,56,M,7,5566.00
HOGAR-011019,ENHOGAR,2026-08-15,19,1930,R,63,X,2,5703.00
HOGAR-011020,ENHOGAR,2026-08-16,20,2031,U,70,NR,5,5840.00
HOGAR-011021,ENHOGAR,2026-08-17,21,2132,U,77,F,8,5977.00
HOGAR-011022,ENHOGAR,2026-08-18,22,2233,R,84,M,3,6114.00
HOGAR-011023,ENHOGAR,2026-08-19,01,0134,U,18,X,6,6251.00
HOGAR-011024,ENHOGAR,2026-08-20,02,0235,U,25,NR,1,6388.00
HOGAR-011025,ENHOGAR,2026-08-21,03,0336,R,32,F,4,6525.00
HOGAR-011026,ENHOGAR,2026-08-22,04,0437,U,39,M,7,6662.00
HOGAR-011027,ENHOGAR,2026-08-23,05,0538,U,46,X,2,6799.00
HOGAR-011028,ENHOGAR,2026-08-24,06,0639,R,53,NR,5,6936.00
HOGAR-011029,ENHOGAR,2026-08-25,07,0740,U,60,F,8,7073.00
HOGAR-011030,ENHOGAR,2026-08-26,08,0841,U,67,M,3,7210.00
HOGAR-011031,ENHOGAR,2026-08-27,09,0942,R,74,X,6,7347.00
HOGAR-011032,ENHOGAR,2026-08-28,10,1043,U,81,NR,1,7484.00
HOGAR-011033,ENHOGAR,2026-08-01,11,1144,U,88,F,4,7621.00
HOGAR-011034,ENHOGAR,2026-08-02,12,1245,R,22,M,7,7758.00
HOGAR-011035,ENHOGAR,2026-08-03,13,1346,U,29,X,2,7895.00
HOGAR-011036,ENHOGAR,2026-08-04,14,1447,U,36,NR,5,8032.00
HOGAR-011037,ENHOGAR,2026-08-05,15,1548,R,43,F,8,8169.00
HOGAR-011038,ENHOGAR,2026-08-06,16,1649,U,50,M,3,8306.00
HOGAR-011039,ENHOGAR,2026-08-07,17,1750,U,57,X,6,8443.00
HOGAR-011040,ENHOGAR,2026-08-08,18,1851,R,64,NR,1,980.00
HOGAR-011041,ENHOGAR,2026-08-09,19,1952,U,71,F,4,1117.00
HOGAR-011042,ENHOGAR,2026-08-10,20,2053,U,78,M,7,1254.00
HOGAR-011043,ENHOGAR,2026-08-11,21,2154,R,85,X,2,1391.00
HOGAR-011044,ENHOGAR,2026-08-12,22,2255,U,19,NR,5,1528.00
HOGAR-011045,ENHOGAR,2026-08-13,01,0156,U,26,F,8,1665.00
HOGAR-011046,ENHOGAR,2026-08-14,02,0257,R,33,M,3,1802.00
HOGAR-011047,ENHOGAR,2026-08-15,03,0358,U,40,X,6,1939.00
HOGAR-011048,ENHOGAR,2026-08-16,04,0459,U,47,NR,1,2076.00
HOGAR-011049,ENHOGAR,2026-08-17,05,0560,R,54,F,4,2213.00
HOGAR-011050,ENHOGAR,2026-08-18,06,0661,U,61,M,7,2350.00
HOGAR-011051,ENHOGAR,2026-08-19,07,0762,U,68,X,2,2487.00
HOGAR-011052,ENHOGAR,2026-08-20,08,0863,R,75,NR,5,2624.00
HOGAR-011053,ENHOGAR,2026-08-21,09,0964,U,82,F,8,2761.00
HOGAR-011054,ENHOGAR,2026-08-22,10,1065,U,89,M,3,2898.00
HOGAR-011055,ENHOGAR,2026-08-23,11,1166,R,23,X,6,3035.00
HOGAR-011056,ENHOGAR,2026-08-24,12,1267,U,30,NR,1,3172.00
HOGAR-011057,ENHOGAR,2026-08-25,13,1368,U,37,F,4,3309.00
HOGAR-011058,ENHOGAR,2026-08-26,14,1469,R,44,M,7,3446.00
HOGAR-011059,ENHOGAR,2026-08-27,15,1570,U,51,X,2,3583.00
HOGAR-011060,ENHOGAR,2026-08-28,16,1671,U,58,NR,5,3720.00
HOGAR-011061,ENHOGAR,2026-08-01,17,1772,R,65,F,8,3857.00
HOGAR-011062,ENHOGAR,2026-08-02,18,1873,U,72,M,3,3994.00
HOGAR-011063,ENHOGAR,2026-08-03,19,1974,U,79,X,6,4131.00
HOGAR-011064,ENHOGAR,2026-08-04,20,2075,R,86,NR,1,4268.00
HOGAR-011065,ENHOGAR,2026-08-05,21,2176,U,20,F,4,4405.00
HOGAR-011066,ENHOGAR,2026-08-06,22,2277,U,27,M,7,-25.00
HOGAR-011067,ENHOGAR,2026-08-07,01,0178,R,34,X,2,4679.00
HOGAR-011068,ENHOGAR,2026-08-08,02,0279,U,41,NR,5,4816.00
HOGAR-011069,ENHOGAR,2026-08-09,03,0380,U,48,F,8,4953.00
HOGAR-011070,ENHOGAR,2026-08-10,04,0481,R,55,M,3,5090.00
HOGAR-011071,ENHOGAR,2026-08-11,05,0582,U,62,X,6,5227.00
HOGAR-011072,ENHOGAR,2026-08-12,06,0683,U,69,NR,1,5364.00
HOGAR-011073,ENHOGAR,2026-08-13,07,0784,R,76,F,4,5501.00
HOGAR-011074,ENHOGAR,2026-08-14,08,0885,U,83,M,7,5638.00
HOGAR-011075,ENHOGAR,2026-08-15,09,0986,U,90,X,2,5775.00
HOGAR-011076,ENHOGAR,2026-08-16,10,1087,R,24,NR,5,5912.00
HOGAR-011077,ENHOGAR,2026-08-17,11,1188,U,31,F,8,6049.00
HOGAR-011078,ENHOGAR,2026-08-18,12,1289,U,38,M,3,6186.00
HOGAR-011079,ENHOGAR,2026-08-19,13,1390,R,45,X,6,6323.00
HOGAR-011080,ENHOGAR,2026-08-20,14,1491,U,52,NR,1,6460.00
HOGAR-011081,ENHOGAR,2026-08-21,15,1592,U,59,F,4,6597.00
HOGAR-011082,ENHOGAR,2026-08-22,16,1693,R,66,M,7,6734.00
HOGAR-011083,ENHOGAR,2026-08-23,17,1794,U,73,X,2,6871.00
HOGAR-011084,ENHOGAR,2026-08-24,18,1895,U,80,NR,5,7008.00
HOGAR-011085,ENHOGAR,2026-08-25,19,1996,R,87,F,8,7145.00
HOGAR-011086,ENHOGAR,2026-08-26,20,2097,U,21,M,3,7282.00
HOGAR-011087,ENHOGAR,2026-08-27,21,2198,U,28,X,6,7419.00
HOGAR-011088,ENHOGAR,2026-08-28,22,2299,R,35,NR,1,7556.00
HOGAR-011089,ENHOGAR,2026-08-01,01,0101,U,42,F,4,7693.00
HOGAR-011090,ENHOGAR,2026-08-02,02,0202,U,49,M,7,7830.00
HOGAR-011091,ENHOGAR,2026-08-03,03,0303,R,56,X,2,7967.00
HOGAR-011092,ENHOGAR,2026-08-04,04,0404,U,63,NR,5,8104.00
HOGAR-011093,ENHOGAR,2026-08-05,05,0505,U,70,F,8,8241.00
HOGAR-011094,ENHOGAR,2026-08-06,06,0606,R,77,M,3,8378.00
HOGAR-011095,ENHOGAR,2026-08-07,07,0707,U,84,X,6,915.00
HOGAR-011096,ENHOGAR,2026-08-08,08,0808,U,18,NR,1,1052.00
HOGAR-011097,ENHOGAR,2026-08-09,09,0909,R,25,F,4,1189.00
HOGAR-011098,ENHOGAR,2026-08-10,10,1010,U,32,M,7,1326.00
HOGAR-011099,ENHOGAR,2026-08-11,11,1111,U,39,X,2,1463.00
HOGAR-011100,ENHOGAR,2026-08-12,12,1212,R,46,NR,5,1600.00
HOGAR-011101,ENHOGAR,2026-08-13,13,1313,U,53,F,8,1737.00
HOGAR-011102,ENHOGAR,2026-08-14,14,1414,U,60,M,3,1874.00
HOGAR-011103,ENHOGAR,2026-08-15,15,1515,R,67,X,6,2011.00
HOGAR-011104,ENHOGAR,2026-08-16,16,1616,U,74,NR,1,2148.00
HOGAR-011105,ENHOGAR,2026-08-17,17,1717,U,81,F,4,2285.00
HOGAR-011106,ENHOGAR,2026-08-18,18,1818,R,88,M,7,2422.00
HOGAR-011107,ENHOGAR,2026-08-19,19,1919,U,22,X,2,2559.00
HOGAR-011108,ENHOGAR,2026-08-20,20,2020,U,29,NR,5,2696.00
HOGAR-011109,ENHOGAR,2026-08-21,21,2121,R,36,F,8,2833.00
HOGAR-011110,ENHOGAR,2026-08-22,22,2222,U,43,M,3,2970.00
HOGAR-011111,ENHOGAR,2026-08-23,01,0123,U,50,X,6,3107.00
HOGAR-011112,ENHOGAR,2026-08-24,02,0224,R,57,NR,1,3244.00
HOGAR-011113,ENHOGAR,2026-08-25,03,0325,U,64,F,4,3381.00
HOGAR-011114,ENHOGAR,2026-08-26,04,0426,U,71,M,7,3518.00
HOGAR-011115,ENHOGAR,2026-08-27,05,0527,R,78,X,2,3655.00
HOGAR-011116,ENHOGAR,2026-08-28,06,0628,U,85,NR,5,3792.00
HOGAR-011117,ENHOGAR,2026-08-01,07,0729,U,19,F,8,3929.00
HOGAR-011118,ENHOGAR,2026-08-02,08,0830,R,26,M,3,4066.00
HOGAR-011119,ENHOGAR,2026-08-03,09,0931,U,33,X,6,4203.00
HOGAR-011120,ENHOGAR,2026-08-04,10,1032,U,40,NR,1,4340.00
HOGAR-011121,ENHOGAR,2026-08-05,11,1133,R,47,F,4,4477.00
HOGAR-011122,ENHOGAR,2026-08-06,12,1234,U,54,M,7,4614.00
HOGAR-011123,ENHOGAR,2026-08-07,13,1335,U,61,X,2,4751.00
HOGAR-011124,ENHOGAR,2026-08-08,14,1436,R,68,NR,5,4888.00
HOGAR-011125,ENHOGAR,2026-08-09,15,1537,U,75,F,8,5025.00
HOGAR-011126,ENHOGAR,2026-08-10,16,1638,U,82,M,3,5162.00
HOGAR-011127,ENHOGAR,2026-08-11,17,1739,R,89,X,6,5299.00
HOGAR-011128,ENHOGAR,2026-08-12,18,1840,U,23,NR,1,5436.00
HOGAR-011129,ENHOGAR,2026-08-13,19,1941,U,30,F,4,5573.00
HOGAR-011130,ENHOGAR,2026-08-14,20,2042,R,37,M,7,5710.00
HOGAR-011131,ENHOGAR,2026-08-15,21,2143,U,44,X,2,5847.00
HOGAR-011132,ENHOGAR,2026-08-16,22,2244,U,51,NR,5,5984.00
HOGAR-011133,ENHOGAR,2026-08-17,01,0145,R,58,F,8,6121.00
HOGAR-011134,,2026-08-18,02,0246,U,65,M,3,6258.00
HOGAR-011135,ENHOGAR,2026-08-19,03,0347,U,72,X,6,6395.00
HOGAR-011136,ENHOGAR,2026-08-20,04,0448,R,79,NR,1,6532.00
HOGAR-011137,ENHOGAR,2026-08-21,05,0549,U,86,F,4,6669.00
HOGAR-011138,ENHOGAR,2026-08-22,06,0650,U,20,M,7,6806.00
HOGAR-011139,ENHOGAR,2026-08-23,07,0751,R,27,X,2,6943.00
HOGAR-011140,ENHOGAR,2026-08-24,08,0852,U,34,NR,5,7080.00
HOGAR-011141,ENHOGAR,2026-08-25,09,0953,U,41,F,8,7217.00
HOGAR-011142,ENHOGAR,2026-08-26,10,1054,R,48,M,3,7354.00
HOGAR-011143,ENHOGAR,2026-08-27,11,1155,U,55,X,6,7491.00
HOGAR-011144,ENHOGAR,2026-08-28,12,1256,U,62,NR,1,7628.00
HOGAR-011145,ENHOGAR,2026-08-01,13,1357,R,69,F,4,7765.00
HOGAR-011146,ENHOGAR,2026-08-02,14,1458,U,76,M,7,7902.00
HOGAR-011147,ENHOGAR,2026-08-03,15,1559,U,83,X,2, 8039.00 
HOGAR-011148,ENHOGAR,2026-08-04,16,1660,R,90,NR,5,8176.00
HOGAR-011149,ENHOGAR,2026-08-05,17,1761,U,24,F,8,8313.00
HOGAR-011150,ENHOGAR,2026-08-06,18,1862,U,31,M,3,8450.00
HOGAR-011151,ENHOGAR,2026-08-07,19,1963,R,38,X,6,987.00
HOGAR-011152,ENHOGAR,2026-08-08,20,2064,U,45,NR,1,1124.00
HOGAR-011153,ENHOGAR,2026-08-09,21,2165,U,52,F,4,1261.00
HOGAR-011154,ENHOGAR,2026-08-10,22,2266,R,59,M,7,1398.00
HOGAR-011155,ENHOGAR,2026-08-11,01,0167,U,66,X,2,1535.00
HOGAR-011156,ENHOGAR,2026-08-12,02,0268,U,73,NR,5,1672.00
HOGAR-011157,ENHOGAR,2026-08-13,03,0369,R,80,F,8,1809.00
HOGAR-011158,ENHOGAR,2026-08-14,04,0470,U,87,M,3,1946.00
HOGAR-011159,ENHOGAR,2026-08-15,05,0571,U,21,X,6,2083.00
HOGAR-011160,ENHOGAR,2026-08-16,06,0672,R,28,NR,1,2220.00
HOGAR-011161,ENHOGAR,2026-08-17,07,0773,U,35,F,4,2357.00
HOGAR-011162,ENHOGAR,2026-08-18,08,0874,U,42,M,7,2494.00
HOGAR-011163,ENHOGAR,2026-08-19,09,0975,R,49,X,2,2631.00
HOGAR-011164,ENHOGAR,2026-08-20,10,1076,U,56,NR,5,2768.00
HOGAR-011165,ENHOGAR,2026-08-21,11,1177,U,63,F,8,2905.00
HOGAR-011166,ENHOGAR,2026-08-22,12,1278,R,70,M,3,3042.00
HOGAR-011167,ENHOGAR,2026-08-23,13,1379,U,77,X,6,3179.00
HOGAR-011168,ENHOGAR,2026-08-24,14,1480,U,84,NR,1,3316.00
HOGAR-011169,ENHOGAR,2026-08-25,15,1581,R,18,F,4,3453.00
HOGAR-011170,ENHOGAR,2026-08-26,16,1682,U,25,M,7,3590.00
